ObjectID,Precipitation,SoilProductivity,Population,ForestCover,TreeGain,TreeLoss,ProtectionLevel,Elevation,Friction,PercentPoverty,Slope,Shape_Length,Shape_Area
1,2010.794118,101.517301,69.75935829,59.79757785,0,0.347750865,0,941.5847751,5172.139545,60.3,14.2618998,0.037856,8.96E-05
2,1644.823529,70.52941176,70,60.94377163,0,0.025086505,0,463.1738754,5076.387764,57.9,18.29415499,0.037856,8.96E-05
3,981,280.9638319,108.521576,37.32179931,0.055363322,0.038927336,0,61.13321799,287.3653003,51.82205882,7.462499203,0.037856,8.96E-05
4,1539.382353,207.2269504,192.5364635,26.34602076,0.006920415,0.011245675,0,4.088235294,23.76393664,46.48858131,2.513184522,0.037856,8.96E-05
5,1809,180.8370884,195.1598952,41.18598616,0.019031142,0.176470588,0,28.55709343,201.2670624,34.04688581,6.894860221,0.037856,8.96E-05
6,1693.264706,254.2508651,150.9452381,6.172145329,0.000865052,0.001730104,0,410.6929066,140.5056128,32.21366782,5.791197178,0.037856,8.96E-05
7,1866.205882,76.27854671,67.38562092,57.46020761,0.009515571,0.162629758,0,115.7681661,811.7517379,24.1,8.239413654,0.037856,8.96E-05
8,2014.176471,32.78027682,0,86.06487889,0,0.651384083,2.997404844,809.7525952,16683.99592,66.3,28.34481759,0.037856,8.96E-05
9,1859.794118,246.6185925,76.03435115,45.27249135,0.002595156,0.057958478,0,223.5873702,1689.673256,65.9,6.318097073,0.037856,8.96E-05
10,2023.735294,49,70.13333333,64.33044983,0,0.179065744,0,316.1695502,2468.245943,41.90865052,11.91750476,0.037856,8.96E-05
11,1802,34.17041522,0,79.70155709,0.002595156,0.275951557,0,603.7413495,8559.024293,52.5,16.80930024,0.037856,8.96E-05
12,1900,94.02352941,70,78.18319328,0,0.231932773,0,459.5857143,4889.431708,48.2,18.03785764,0.037856,8.96E-05
13,2058,50.50432526,68.75353535,42.4783737,0.002595156,0.049307958,0,215.7889273,1244.495469,57,6.873549819,0.037856,8.96E-05
14,1523.382353,229.8378641,110.9562363,48.2032872,0.017301038,0.076124567,0,77.51643599,471.3718515,62.49195502,9.118874509,0.037856,8.96E-05
15,1108,79,70,55.73529412,0.025951557,0.033737024,0,251.865917,1437.257756,46.4,14.89602685,0.037856,8.96E-05
16,1807,395.6108556,200.6581281,2.182525952,0,0.006055363,0,15.62197232,12.44496843,16.04117647,2.373422485,0.037856,8.96E-05
17,2177,51,100.6103286,59.16349481,0.020761246,0.065743945,0,337.6453287,860.9285439,55.79013841,12.53696926,0.037856,8.96E-05
18,1941.941176,97.44809689,70,81.14446367,0,0.114186851,0,470.4922145,7059.336634,55.64541522,15.11448273,0.037856,8.96E-05
19,1792.014706,195.3003229,162.8321678,31.51989619,0.00432526,0.056228374,0,47.68252595,404.7002639,37.7,8.286993127,0.037856,8.96E-05
20,2241.705882,70.17259324,67.97752809,86.26124567,0,0.057958478,0,446.3460208,1645.952579,48.11894464,18.19311132,0.037856,8.96E-05
21,2050,101.6608997,70,93.1583045,0,0.461937716,0.202422145,640.9783737,3186.333791,60.54982699,21.24694431,0.037856,8.96E-05
22,2275,51,68.01503759,74.86072664,0,0.05449827,0,383.849481,1000.181016,57.6732699,7.65820577,0.037856,8.96E-05
23,1981,139.7915225,70,54.53633218,0,0.040657439,0,196.9152249,1368.744614,55.25294118,10.1724668,0.037856,8.96E-05
24,1910,131.6704152,70,81.35899654,0.000865052,0.057093426,0,236.8892734,2092.118456,62.34377163,12.67423817,0.037856,8.96E-05
25,1558,38.44018059,0,97.07439446,0,0,0,271.5908304,3677.401883,58.2615917,14.11855458,0.037856,8.96E-05
26,1722,296.8304498,67.05596107,8.984429066,0,0.01384083,0,128.866782,152.2934524,51.8,4.306599661,0.037856,8.96E-05
27,1886.823529,38,70,96.65138408,0,0.153114187,0,252.1946367,2379.951146,64.8,13.7440824,0.037856,8.96E-05
28,1620.457447,147.4209402,221.875,9.052304965,0,0,0,10.79875887,22.12129193,48.90195382,2.850592408,0.03716701,8.70E-05
29,2202,221.517301,70,34.00951557,0,0.113321799,0,158.9022491,944.6397553,36.28512111,11.4818721,0.037856,8.96E-05
30,1582.705882,336.3425846,70,38.43598616,0.005190311,0.005190311,0,1.052768166,8.819765963,44.1,1.303073222,0.037856,8.96E-05
31,1934.470588,38,0,96.96626298,0,0.025086505,0.960207612,238.0389273,4365.392423,49.1,12.78460872,0.037856,8.96E-05
32,1090,370.8088235,146.4879774,16.26730104,0,0.016435986,0,5.76816609,1.392311086,47.7,1.42958048,0.037856,8.96E-05
33,1672.705882,358.2452055,190.1613611,20.01643599,0,0.065743945,0,5.544982699,10.37969449,47.13408304,2.09944253,0.037856,8.96E-05
34,2058,46.1816609,70,63.21799308,0.002595156,0.058823529,0,156.0778547,1940.159856,57,15.17084515,0.037856,8.96E-05
35,1658,338.6586238,70,30.52508651,0.001730104,0.05449827,0,4.094290657,13.44918915,37.91816609,1.692118459,0.037856,8.96E-05
36,1883,15,70,97.09256055,0,0.088235294,0,279.9619377,4641.287399,48.92577855,18.35652308,0.037856,8.96E-05
37,2231,124.4235612,70,83.65397924,0,0.035467128,0,364.8788927,5571.484619,73.72595156,15.0694541,0.037856,8.96E-05
38,1398,64.2266436,69.86153846,53.78633218,0.00432526,0.020761246,0,258.3036332,3707.549603,60.616609,19.18442811,0.037856,8.96E-05
39,1995,92.75778547,69.00377358,63.0899654,0.000865052,0.081314879,0,278.3987889,1205.599348,52,8.688212392,0.037856,8.96E-05
40,2041,53.37563025,69.26701571,67.12605042,0.003361345,0.010084034,0,192.097479,1987.860834,43.1,14.4222378,0.037856,8.96E-05
41,991,56.32032854,75.68480726,50.53633218,0.045847751,0.078719723,0,116.8650519,1052.048499,56.73010381,12.65707218,0.037856,8.96E-05
42,1784,46.36418685,69.58208955,81.04757785,0,0.132352941,0,203.2742215,3429.023374,59.4,16.74475039,0.037856,8.96E-05
43,2061,89.85986159,70,91.95242215,0.000865052,0.430795848,0,493.199827,4807.78045,44.4,16.59835749,0.037856,8.96E-05
44,958,354.5536332,0,7.222318339,0,0.029411765,0,7.901384083,25.69854235,64.3,1.572149274,0.037856,8.96E-05
45,2054.602076,102.0743945,0,94.85899654,0,0.982698962,1.284602076,1018.16436,7995.717202,60.13460208,22.2583964,0.037856,8.96E-05
46,1972.647059,80.36536797,138.4848485,79.066609,0.001730104,0.025951557,0,144.8105536,945.2716776,27.56799308,12.29900006,0.037856,8.96E-05
47,2017,74.93858131,0,94.49480969,0,0.737024221,2.989619377,539.2474048,7906.159969,43.4,16.14491765,0.037856,8.96E-05
48,1692,360.2789661,126.9647202,0.888408304,0.002595156,0.003460208,0.033737024,76.69550173,15.59206883,42.65484429,2.808989666,0.037856,8.96E-05
49,1048,,250.6038062,0.009515571,0,0,0,16.17128028,5.237665725,56.50882353,2.267744138,0.037856,8.96E-05
50,1916.970588,112.4307958,69.54893617,27.70069204,0,0.012110727,0,320.5086505,221.2382709,53.1,6.762554956,0.037856,8.96E-05
51,1829,159.9276139,70,65.3849481,0.000865052,0.015570934,0,126.7301038,2175.087947,51.09488987,13.12126973,0.037856,8.96E-05
52,2119.647059,143.9204152,70,91.48442907,0,0.331314879,3.700692042,887.850346,11476.59712,33.5,20.43849467,0.037856,8.96E-05
53,1087,194.3457447,146.9115044,33.91089965,0.029411765,0.060553633,0,20.38148789,101.7559815,48.22136678,5.305192041,0.037856,8.96E-05
54,849,383.7713281,0,5.02254987,0,0.008673027,0,4.315698179,5.299713467,43.29340278,1.981631289,0.03680435,8.66E-05
55,1658,206.557377,157.1321839,27.72145546,0,0.036386449,0,6.061480552,17.60797077,59.8,2.008392874,0.034076596,6.18E-05
56,1811,350.7198905,70,61.75951557,0.016435986,0.077854671,3.321799308,2.094290657,7.166294016,55.2,1.263479467,0.037856,8.96E-05
57,1908.941176,276.6467014,70,33.11591696,0.010380623,0.03200692,0,66.23096886,189.520892,28.12145329,5.140680201,0.037856,8.96E-05
58,978,199.4133822,87.26075269,31.66782007,0.061418685,0.010380623,0,77.80276817,532.5502152,47.17439446,9.867397332,0.037856,8.96E-05
59,1702,254.9887543,97.43915344,37.37802768,0,0.000865052,0,435.4065744,726.629359,17.5,10.6530073,0.037856,8.96E-05
60,1610,327.0581498,78.10810811,46.74653979,0.037197232,0.046712803,0,42.48529412,580.3031117,53.075,8.834887539,0.037856,8.96E-05
61,1951.647059,67.02941176,69.86034913,38.17906574,0.000865052,0.01816609,0,255.7136678,902.5882535,50.40034602,11.28869565,0.037856,8.96E-05
62,1669,71.92387543,68.99484536,37.66868512,0,0.022491349,0,484.4861592,1294.895788,47.32456747,11.02519948,0.037856,8.96E-05
63,2091.294118,134.1730104,68.27722772,33.86591696,0.006055363,0.051903114,0,356.0224913,2050.090526,49.7,6.582256915,0.037856,8.96E-05
64,1724,115.8546713,110.3048128,66.02422145,0.000865052,0.026816609,0,64.96020761,578.4486276,47.1,9.618561665,0.037856,8.96E-05
65,1863,318.5555556,70,53.09339408,0.031890661,0.216400911,0,8.148063781,162.9998839,49.4,4.3403944,0.03006139,3.53E-05
66,2343.470588,96.87889273,70,87.34775087,0,0.193771626,0,599.0242215,2827.165184,47.9616782,10.6457558,0.037856,8.96E-05
67,1746.117647,283.5544983,132.0150754,5.839965398,0.001730104,0.000865052,0,8.462802768,10.5798403,36.4,2.444010437,0.037856,8.96E-05
68,1613,195.2525952,105.8139224,13.50519031,0.007785467,0.016435986,0,76.89359862,27.08687195,45.35588235,3.999828153,0.037856,8.96E-05
69,1764,189.7394958,67.87360595,36.74705882,0.005882353,0.047058824,0,128.5840336,72.60543767,53.7,5.882817367,0.037856,8.96E-05
70,1664.588235,219.7357466,113.1756032,1.166089965,0.057958478,0.01816609,0,77.20761246,32.35561747,51.8,3.629367267,0.037856,8.96E-05
71,1895,33,145,26.26923077,0,0,0,13.84615385,578.4802725,47,11.27931798,0.008364077,2.02E-06
72,1933.294118,53.27854671,70,84.81747405,0.006920415,0.002595156,0,171.816609,1446.610947,39.74256055,13.19621769,0.037856,8.96E-05
73,1905.294118,73.69290657,70,75.97577855,0,0.083044983,0,203.3598616,5493.881704,44.29636678,20.46263274,0.037856,8.96E-05
74,2065,106.9705882,69.21495327,79.82525952,0,0.010380623,0,765.4117647,3665.964275,60.1,16.00374001,0.037856,8.96E-05
75,1876.764706,59.20915033,68.96774194,60.18771626,0.006920415,0.035467128,0.235294118,97.05536332,3495.119465,44.43217993,14.97449851,0.037856,8.96E-05
76,1363.239496,252.2521008,123.2947368,42.37226891,0.003361345,0.008403361,0,157.3957983,612.0187404,37.09260504,8.793209847,0.037856,8.96E-05
77,1772,154.4726091,69.65384615,55.17214533,0,0.100346021,0,69.30190311,724.490441,54.1,11.46220012,0.037856,8.96E-05
78,2150,321.049308,67.99324324,31.2733564,0.006920415,0.019896194,0,305.732699,938.6506624,56.1,5.059930313,0.037856,8.96E-05
79,1426,183.7785863,143.2134831,17.90714286,0,0.040178571,0.080357143,2.842857143,9.299705025,32.61181556,1.852085869,0.036639119,8.66E-05
80,1087,159.1134454,68.0661157,49.05378151,0.016806723,0.073109244,0,70.85798319,726.8247331,37.17386555,9.971553939,0.037856,8.96E-05
81,2021,74.61764706,70,76.36806723,0,0.064705882,0,341.6,2583.896637,40.85546218,13.41214765,0.037856,8.96E-05
82,2148.411765,69.59074074,70,75.92647059,0,0.314013841,0.394463668,367.7854671,5235.092598,58.7,21.09197634,0.037856,8.96E-05
83,1784,49,70,91.36937716,0,0.737889273,0,446.7941176,2933.163141,59.4,16.30536441,0.037856,8.96E-05
84,1641,,239.3278547,3.592560554,0.000865052,0.009515571,0,19.70847751,5.173605307,49.49697232,2.365634364,0.037856,8.96E-05
85,1967,80.39620939,69.05535055,42.61678201,0,0.016435986,0,149.2015571,340.1967609,42.41937716,9.980204229,0.037856,8.96E-05
86,2076.941176,268.0138408,107.036635,33.60640138,0.002595156,0.091695502,0,100.6461938,65.59773965,57.66782007,4.16969399,0.037856,8.96E-05
87,961,180.287395,70,0.361344538,0.005042017,0.021848739,0,38.20420168,103.5165765,76.1,4.145118675,0.037856,8.96E-05
88,1977,76.60380623,69.16386555,44.69896194,0,0.017301038,0,647.4282007,491.4105843,57.8,13.10117617,0.037856,8.96E-05
89,2109.588235,91.46193772,70,91.26384083,0.000865052,0.12283737,0,535.5588235,5766.822183,47.2650519,15.56856297,0.037856,8.96E-05
90,1602,270.1232394,68.80434783,14.9316609,0.000865052,0.00432526,0,87.44636678,87.36910048,50.86643599,5.32579736,0.037856,8.96E-05
91,1874.205882,80.25609756,68.13392857,69.6150519,0.00432526,0.063148789,0,93.51989619,1039.14661,31.33261246,14.79632903,0.037856,8.96E-05
92,1777.794958,77.57062675,70,57.72268908,0.000840336,0.007563025,0,227.9302521,903.7476397,62.8,15.8807395,0.037856,8.96E-05
93,2059.852941,49.44809689,68.96733212,52.64273356,0.000865052,0.094290657,0,200.3901384,1245.516505,54.51730104,10.13383661,0.037856,8.96E-05
94,2018.911765,66.51169065,0,97.59602076,0,0.116782007,0.983564014,375.4377163,2925.751803,54.7716263,15.8885827,0.037856,8.96E-05
95,1772,38.69723183,67.94615385,67.85207612,0,0.017301038,0,113.8607266,925.6046436,20.30813149,10.02025235,0.037856,8.96E-05
96,1762,76.29065744,70,91.24480969,0,0.046712803,0,213.4809689,3165.900457,55.81107266,18.27814667,0.037856,8.96E-05
97,1594.941176,161.1487889,64.37103175,42.33910035,0.003460208,0.003460208,0,28.65138408,159.4354696,37.02084775,6.622135103,0.037856,8.96E-05
98,1721,271.6048387,69.81125828,26.70588235,0,0.012975779,0,417.91609,845.8145836,37.62370242,4.811602509,0.037856,8.96E-05
99,1574.759651,,193.4011887,8.731008717,0.00249066,0.051058531,0.127023661,4.853051059,10.26040151,55.12522686,3.735411215,0.046377302,6.30E-05
100,1873,48.99134948,70,94.89965398,0,0.737024221,0,451.5103806,1769.375045,55.95441176,17.76758666,0.037856,8.96E-05
101,1947,72.20155709,67.51060071,51.28287197,0,0.009515571,0,216.0181661,1440.820313,30.97413495,14.07028718,0.037856,8.96E-05
102,1827.852941,83.08304498,62.58139535,53.55536332,0.001730104,0.021626298,0,296.2811419,2466.832132,30.97283737,16.42476821,0.037856,8.96E-05
103,1628,,0,0,0,0,0,0.35,49.22502518,,2.088996243,0.007230608,1.80E-06
104,2204,105.1695502,70,83.71885813,0,0.255190311,0,833.2058824,11343.93021,67.45640138,14.80252171,0.037856,8.96E-05
105,1891,153.8350694,70,61.82958478,0,0.23615917,0,781.6176471,1494.973784,57.68408304,10.08980388,0.037856,8.96E-05
106,2262,92.08391003,70,91.29065744,0,0.070934256,0,605.517301,11562.66129,63.38235294,17.96974369,0.037856,8.96E-05
107,1326,249.5587906,217.3462604,15.91349481,0,0.001730104,0,49.47231834,417.5611235,46.45034602,8.23037681,0.037856,8.96E-05
108,2231,95.60207612,70,92.15397924,0,0.098615917,0,503.5804498,7107.552213,73.95017301,16.67035025,0.037856,8.96E-05
109,2013,127.0658397,148.5856079,20.59915966,0.000840336,0.002521008,0,121.1815126,271.6179066,46.14714286,6.291816438,0.037856,8.96E-05
110,1444,120.2569204,68.28965517,87.32266436,0,0.012975779,0,165.2153979,2918.659054,53.51955017,18.08142845,0.037856,8.96E-05
111,1791,83.20084034,69.90712074,82.80588235,0.004201681,0.197478992,0,172.6478992,1769.705553,50.4,10.66168337,0.037856,8.96E-05
112,1862.176471,357.2965909,67.64187867,1.990484429,0.001730104,0.006920415,0,171.5285467,144.9563907,64.78062284,4.826707831,0.037856,8.96E-05
113,2177,160.0856401,163.1631505,41.06487889,0.002595156,0.059688581,0,371.6678201,183.4651846,56.4,6.843602644,0.037856,8.96E-05
114,2114.647059,97.09762533,70,86.34948097,0.000865052,0.365916955,0,533.4212803,5376.92092,64.1,11.07304596,0.037856,8.96E-05
115,1583,160.9403114,164.9063063,47.30536332,0,0.006920415,0,139.183391,445.8554197,46.8,8.749762457,0.037856,8.96E-05
116,1764,173.6554622,66.95026643,18.29411765,0,0.014285714,0,119.1016807,169.0310551,53.7,5.281046554,0.037856,8.96E-05
117,1841,207.5810105,70,68.066609,0.025951557,0.062283737,0,130.4247405,937.9213042,49.2983564,11.88069317,0.037856,8.96E-05
118,1812,88.52249135,69.72745491,37.39619377,0.000865052,0.021626298,0,607.133218,468.8227316,52.5,9.811185403,0.037856,8.96E-05
119,1608,77.17721519,191.9840637,42.01714286,0.003265306,0.114285714,1.026122449,3.611428571,28.3243058,21,2.160243721,0.037856,8.96E-05
120,1840,83,67.22790698,63.94285714,0.00244898,0.183673469,0,168.3314286,1563.766143,35.1,12.43339984,0.037856,8.96E-05
121,1503,280.6480144,69.63636364,11.44290657,0.092560554,0.008650519,2.566608997,4.793252595,37.32114523,39.87092391,2.428281557,0.037856,8.96E-05
122,1894.205882,148.8598616,143.5191388,62.81574394,0,0.016435986,0,127.2119377,1949.431729,48.3,16.5611802,0.037856,8.96E-05
123,1442,86.8615917,68.36244541,70.8633218,0.000865052,0.05449827,0,89.71366782,509.2635001,50.3,8.787252484,0.037856,8.96E-05
124,1885,101.067474,70,93.21972318,0,0.083910035,0,296.5103806,8360.385017,57.7,16.97531662,0.037856,8.96E-05
125,2259,116.7778753,70,65.78373702,0.000865052,0.033737024,0,168.2024221,1291.876135,24.97283737,13.49843169,0.037856,8.96E-05
126,2115.771626,101.2949827,70,93.68252595,0,0.208477509,2.961072664,818.7724913,7373.924005,60.19377163,27.09284331,0.037856,8.96E-05
127,1720.470588,101.1029412,67.98762887,52.8615917,0,0.046712803,0,75.62370242,649.1966171,37.84221453,9.236936619,0.037856,8.96E-05
128,1872,130.0155709,91.51819322,52.16262976,0.009515571,0.101211073,0,96.75432526,1066.946525,38.34870242,10.67384148,0.037856,8.96E-05
129,2204,108.3745675,70,72.13408304,0,0.1816609,0,844.2560554,11146.33616,71.4,14.19664231,0.037856,8.96E-05
130,1640,39,70,82.69463668,0,0.031141869,0,263.3572664,3458.51476,58.3,19.22873925,0.037856,8.96E-05
131,1824,353.5873702,143.5784314,2.123702422,0,0.019031142,0,156.1271626,69.73517769,41.4,3.560869913,0.037856,8.96E-05
132,1905,77.80756303,70.14521452,89.77563025,0,0.098319328,0,114.1991597,1140.280416,34.52176471,11.2588438,0.037856,8.96E-05
133,1818.029412,237.865917,70,47.89878893,0.016435986,0.094290657,0,199.5043253,448.9879847,46,9.434250007,0.037856,8.96E-05
134,1588,195,70,13.8,0,0.05,0,5.65,36.072709,48.9,3.954100479,0.006224802,1.37E-06
135,2202,126.9861592,70,89.91522491,0.003460208,0.077854671,0.083044983,414.9749135,3360.103216,59.99204152,13.3440254,0.037856,8.96E-05
136,2041,61.73615917,68.88,72.50778547,0,0.128027682,0,688.9307958,5181.538117,66.3,18.54126033,0.037856,8.96E-05
137,1818,191.5787197,136.3884615,13.93425606,0,0.040657439,0,45.30449827,50.77400293,27.38278547,4.520886188,0.037856,8.96E-05
138,2061,77.73788927,70,74.34342561,0,0.093425606,0,336.966263,7587.880382,57.7,25.62147789,0.037856,8.96E-05
139,1807,249.4645329,192.932526,39.4550173,0.00432526,0.057093426,0,34.72750865,211.9454277,16.67352941,6.538538078,0.037856,8.96E-05
140,1852.588235,115.8235294,69.80571429,59.83044983,0.006055363,0.015570934,0,211.3226644,1850.683887,66.86764706,12.1990339,0.037856,8.96E-05
141,1770,32.73356401,70,92.53027682,0,0.076989619,0,174.6565744,2727.27122,47.8,14.47306056,0.037856,8.96E-05
142,1552,213.8410661,197.9962779,30.00259516,0.064878893,0.001730104,0,4.073529412,10.5506332,46.36816609,1.772217653,0.037856,8.96E-05
143,2262,92.36591696,70,91.36678201,0,0.001730104,0,599.7534602,11186.57155,65.6,16.88727859,0.037856,8.96E-05
144,2175.176471,131.1643599,70,76.01989619,0.000865052,0.35899654,0,733.7776817,2673.904874,55.40086505,9.814922069,0.037856,8.96E-05
145,1782,50.37370242,67.52370203,38.16176471,0.007785467,0.027681661,0,96.17733564,994.5029182,52.7316609,10.28062804,0.037856,8.96E-05
146,1722.676471,188.3451557,146.2847318,41.13581315,0.000865052,0.106401384,0,436.2309689,1119.214687,59.89922145,9.406253677,0.037856,8.96E-05
147,1792.764706,49,0,97.55536332,0,0.788062284,0,443.7456747,4093.308938,52.53918685,17.45367569,0.037856,8.96E-05
148,1861,79.06747405,70,45.75605536,0,0.126297578,0,447.8295848,2334.228914,52,16.68431687,0.037856,8.96E-05
149,1924.823529,50.10756303,66.58,87.96890756,0.000840336,0.044537815,0,226.0529412,1283.873247,43.2,13.05098777,0.037856,8.96E-05
150,2168,291.1445026,103.0966184,10.5432526,0.002595156,0.023356401,0,118.1064014,255.4975503,43.55882353,6.232776148,0.037856,8.96E-05
151,849,346.9901316,96.83548387,3.796712803,0.009515571,0.01384083,0,5.291522491,12.39689062,52.31271777,1.85061551,0.037856,8.96E-05
152,1741,64.06719368,68.75113122,57.5432526,0,0.169550173,0,218.0622837,2974.787189,59.4,15.86198698,0.037856,8.96E-05
153,1067.558824,394.7849741,167.1530461,3.423010381,0.030276817,0.001730104,0,30.84948097,16.27170787,62.15268166,2.133121065,0.037856,8.96E-05
154,1981,97.00526778,70,88.93858131,0,0.314013841,0,282.4749135,1763.624877,64.1,17.30054639,0.037856,8.96E-05
155,1976.117647,78.29411765,69.30366492,62.50692042,0.045847751,0.001730104,0,111.0986159,849.7655198,34.97110727,10.77982435,0.037856,8.96E-05
156,1937,52.32093426,69.30215827,90.42041522,0,0.082179931,0,362.3650519,2737.607119,48.67422145,13.77392404,0.037856,8.96E-05
157,1846,435.1581451,69.40044248,27.5233564,0,0.025086505,0,159.4593426,163.1853764,50.9,5.737043961,0.037856,8.96E-05
158,1402.685714,101.8739496,70.30573248,21.71680672,0.001680672,0.006722689,0,179.4907563,1171.87398,53.61210084,11.93302195,0.037856,8.96E-05
159,1807,324.5406574,194.3400251,31.73702422,0.006920415,0.03633218,0,23.37456747,63.73944598,14,4.748544681,0.037856,8.96E-05
160,1798,50.54678899,70,84.94204152,0.000865052,0.234429066,0,653.3676471,6189.827684,41.31626298,21.77447764,0.037856,8.96E-05
161,1604.621951,339.0935175,70,63.45325203,0.006097561,0.06199187,0,9.056910569,62.38826726,31.21487179,3.037696547,0.035266613,7.32E-05
162,1090,410.9058824,70,1.723529412,0.003361345,0.006722689,0,27.85042017,20.67353197,47.7,1.764388658,0.037856,8.96E-05
163,2063,67.12283737,70,74.91176471,0,0.041522491,0,644.5986159,5672.14445,57.14904844,23.52843953,0.037856,8.96E-05
164,1826,172.0899067,70,77.39243697,0.010084034,0.067226891,0,123.0092437,2900.534594,45.7238342,12.3421523,0.037856,8.96E-05
165,2041,106.2024221,70,73.29844291,0,0.551903114,0.853806228,877.0934256,3602.247064,62.94792388,13.08107076,0.037856,8.96E-05
166,2116.470588,58.52076125,69.90202703,45.96712803,0.003460208,0.16349481,0.309688581,312.1237024,1036.589459,56.20847751,6.574753979,0.037856,8.96E-05
167,1899,194.2647059,167.3296482,6.412629758,0,0.009515571,0,73.67906574,116.0502828,30.20475779,5.63868317,0.037856,8.96E-05
168,1540.377163,,242.0798206,3.928200692,0,0,0,4.160034602,2.768848077,32.88168403,1.584449858,0.037856,8.96E-05
169,2263,148.3944637,68.97692308,63.41955017,0,0.040657439,0,576.7292388,2548.052886,59.6,14.43461702,0.037856,8.96E-05
170,1779.529412,323.9273356,66.79288026,53.05017301,0.002595156,0.059688581,0,97.67387543,153.7478174,47.1,6.050816966,0.037856,8.96E-05
171,1089,104.047619,189.1851852,0.009090909,0,0,0,7.872727273,157.8265661,50.4,1.843432801,0.016610524,8.58E-06
172,910,203.0354331,166.2587719,15.90347826,0.00173913,0.010434783,0,7.783478261,21.99987245,39.47880387,2.957580226,0.037382006,8.92E-05
173,1704,49.77726433,70,68.22750865,0.001730104,0.000865052,0,290.9731834,4627.900524,50.15034602,17.09477136,0.037856,8.96E-05
174,910.5294118,30.36245675,70,93.30622837,0,0.010380623,2.561418685,92.17906574,648.5950769,61.6,6.484081203,0.037856,8.96E-05
175,1100.228571,213.9680207,152.096519,13.60168067,0.011764706,0.002521008,0,163.3756303,563.2347671,46.3289916,10.88616956,0.037856,8.96E-05
176,1680.984429,265.9013841,60.05319149,21.34602076,0.015570934,0.076989619,0,4.588235294,7.357875284,50.17127846,1.540092987,0.037856,8.96E-05
177,998,161.7202797,0,20.66438356,0,0,3.859589041,8.965753425,464.587312,59.6,2.616784814,0.03312123,2.28E-05
178,2046.823529,93.12802768,70,74.85986159,0,0.051038062,0,704.2543253,1705.837607,57.60017301,17.17964703,0.037856,8.96E-05
179,1850.411765,101.0536332,134.4040219,51.87889273,0.00432526,0.056228374,0,200.2560554,1838.289613,51.48987889,8.625462085,0.037856,8.96E-05
180,1358,72.00778547,70,48.51211073,0.010380623,0.001730104,0,128.9100346,974.8070029,55.81461938,11.31500196,0.037856,8.96E-05
181,2112,185.7750865,68.84836852,35.53892734,0.002595156,0.051038062,0,247.9584775,1542.358025,56.083391,7.85061569,0.037856,8.96E-05
182,1955.235294,197.8988764,108.9481132,46.35553633,0.006055363,0.080449827,0,86.89532872,954.8504561,37.4,11.7479809,0.037856,8.96E-05
183,1720.571429,39.19831933,70,85.07310924,0,0.019327731,0,500.1613445,4420.206012,56.3,21.71032979,0.037856,8.96E-05
184,1678,295.5596154,195.4485364,14.07698962,0.002595156,0.002595156,0,71.02854671,45.68838764,32.04602076,4.566492293,0.037856,8.96E-05
185,1992,111.0458478,70,96.22318339,0,0.175605536,2.371972318,332.2413495,4861.736617,50.4166955,11.00947662,0.037856,8.96E-05
186,1615,279.8704663,241.1194907,7.741349481,0.006920415,0.007785467,0,45.69463668,90.14050425,63.51352992,5.843481949,0.037856,8.96E-05
187,869,,0,5.111111111,0,0,2.666666667,0,,80.4,,0.003440501,7.30E-07
188,1753,192,70,77.87738854,0,0.839171975,1.356687898,5.057324841,10.16659011,43.3,1.368693458,0.031755329,4.84E-05
189,914,352.5420642,137.2848606,0.103806228,0,0.012110727,0,32.9532872,15.66705583,45.9,2.262088503,0.037856,8.96E-05
190,945,388.7482699,164.7962963,14.20934256,0.009515571,0.012110727,0,8.820934256,12.89347322,47.70726644,2.931673071,0.037856,8.96E-05
191,849,315.1021583,70,12.73001159,0,0.047508691,0,3.624565469,19.0854601,46.86683673,1.963380125,0.034039307,6.73E-05
192,1492,166.3007209,55.77777778,37.3866782,0.025951557,0.238754325,0.379757785,1.488754325,20.96015332,20.4,1.707010281,0.037856,8.96E-05
193,1120,362.9870242,69.88405797,1.335640138,0.008650519,0.005190311,0,25.3416955,7.618671643,59.6,2.032771187,0.037856,8.96E-05
194,1891,73.85553633,68.73333333,53.48010381,0,0.057093426,0.843425606,599.4065744,695.8933553,48.40847751,9.449409784,0.037856,8.96E-05
195,2343,96.91089965,69.74233129,62.03546713,0.000865052,0.061418685,0,526.3295848,1227.445463,58.50484429,10.40555303,0.037856,8.96E-05
196,1770.529412,261.8157439,99.2827381,22.71280277,0,0.017301038,0,35.68252595,174.3724146,57.733391,7.31622206,0.037856,8.96E-05
197,1294,71.48702422,68.76296296,53.0449827,0.019031142,0.032871972,0,142.7638408,1838.55874,61.09100346,16.60778161,0.037856,8.96E-05
198,2058,81.79238754,69.12162162,43.88235294,0.001730104,0.10899654,0,244.9221453,1016.771911,57,7.57321071,0.037856,8.96E-05
199,2262,141.900519,69.81176471,68.49048443,0,0.097750865,0,675.067474,10843.21587,65.6,12.87012094,0.037856,8.96E-05
200,1963.588235,215.4083045,69.87252747,44.57439446,0,0.035467128,0,212.4584775,2346.214116,51.02318339,10.30375154,0.037856,8.96E-05
201,1602,280.2240484,123.3942993,36.76211073,0.012975779,0.202422145,0,82.76989619,110.19459,54.6,4.762831992,0.037856,8.96E-05
